p,lorenz,year,top_n,gini
0.05,0.0019653061526477542,2014,500,0.7893482557995398
0.06,0.0023777939037409874,2014,500,0.7893482557995398
0.07,0.002797475559175445,2014,500,0.7893482557995398
0.08,0.003222332953240493,2014,500,0.7893482557995398
0.09,0.0036528427007165034,2014,500,0.7893482557995398
0.1,0.004089823983257238,2014,500,0.7893482557995398
0.11,0.0045354885913278555,2014,500,0.7893482557995398
0.12,0.004994140952163582,2014,500,0.7893482557995398
0.13,0.005458408430880554,2014,500,0.7893482557995398
0.14,0.005928439969597637,2014,500,0.7893482557995398
0.15,0.006403907895653326,2014,500,0.7893482557995398
0.16,0.006887649556412017,2014,500,0.7893482557995398
0.17,0.007378279790168258,2014,500,0.7893482557995398
0.18,0.007879790245707653,2014,500,0.7893482557995398
0.19,0.00839675344607939,2014,500,0.7893482557995398
0.2,0.008930353481128448,2014,500,0.7893482557995398
0.21,0.00947439435871001,2014,500,0.7893482557995398
0.22,0.010037753029108481,2014,500,0.7893482557995398
0.23,0.010614092005166116,2014,500,0.7893482557995398
0.24,0.011205623077348077,2014,500,0.7893482557995398
0.25,0.011823688188006002,2014,500,0.7893482557995398
0.26,0.012457839047501447,2014,500,0.7893482557995398
0.27,0.013109036332501097,2014,500,0.7893482557995398
0.28,0.013789403931480638,2014,500,0.7893482557995398
0.29,0.01447892402366449,2014,500,0.7893482557995398
0.3,0.015176002928380788,2014,500,0.7893482557995398
0.31,0.01589259325066852,2014,500,0.7893482557995398
0.32,0.01662943970112202,2014,500,0.7893482557995398
0.33,0.017393497876692324,2014,500,0.7893482557995398
0.34,0.018169732070479918,2014,500,0.7893482557995398
0.35000000000000003,0.018959371054965448,2014,500,0.7893482557995398
0.36,0.019771046025937183,2014,500,0.7893482557995398
0.37,0.02062431308360223,2014,500,0.7893482557995398
0.38,0.021541394392095386,2014,500,0.7893482557995398
0.39,0.022509622424207096,2014,500,0.7893482557995398
0.4,0.023518660596888074,2014,500,0.7893482557995398
0.41000000000000003,0.02459073852137906,2014,500,0.7893482557995398
0.42,0.025700312624294525,2014,500,0.7893482557995398
0.43,0.026839392160957338,2014,500,0.7893482557995398
0.44,0.02801743495591548,2014,500,0.7893482557995398
0.45,0.02922652473555122,2014,500,0.7893482557995398
0.46,0.030517137983948225,2014,500,0.7893482557995398
0.47000000000000003,0.031873040010150115,2014,500,0.7893482557995398
0.48,0.03329265947480283,2014,500,0.7893482557995398
0.49,0.03475084750113589,2014,500,0.7893482557995398
0.5,0.036276699932069736,2014,500,0.7893482557995398
0.51,0.037886086550369534,2014,500,0.7893482557995398
0.52,0.03952946920730048,2014,500,0.7893482557995398
0.53,0.04123998752431024,2014,500,0.7893482557995398
0.54,0.043073606502562686,2014,500,0.7893482557995398
0.55,0.04497843470784493,2014,500,0.7893482557995398
0.56,0.04696609707253446,2014,500,0.7893482557995398
0.5700000000000001,0.0490908085278985,2014,500,0.7893482557995398
0.58,0.05135717883251586,2014,500,0.7893482557995398
0.59,0.05381816435674941,2014,500,0.7893482557995398
0.6,0.05642059276416398,2014,500,0.7893482557995398
0.61,0.059181778576077745,2014,500,0.7893482557995398
0.62,0.06220440993634281,2014,500,0.7893482557995398
0.63,0.06541800743431181,2014,500,0.7893482557995398
0.64,0.06875655247579744,2014,500,0.7893482557995398
0.65,0.07231733405284292,2014,500,0.7893482557995398
0.66,0.07609092412932403,2014,500,0.7893482557995398
0.67,0.080075453481649,2014,500,0.7893482557995398
0.68,0.08428551099036076,2014,500,0.7893482557995398
0.6900000000000001,0.08887502088820134,2014,500,0.7893482557995398
0.7000000000000001,0.0939361708996427,2014,500,0.7893482557995398
0.71,0.09915058979850298,2014,500,0.7893482557995398
0.72,0.10462483822372493,2014,500,0.7893482557995398
0.73,0.11064962885001693,2014,500,0.7893482557995398
0.74,0.11717660017138323,2014,500,0.7893482557995398
0.75,0.12414132727430836,2014,500,0.7893482557995398
0.76,0.13179326586657492,2014,500,0.7893482557995398
0.77,0.14012487202986235,2014,500,0.7893482557995398
0.78,0.1489314322688954,2014,500,0.7893482557995398
0.79,0.15839436553155867,2014,500,0.7893482557995398
0.8,0.16884576806028753,2014,500,0.7893482557995398
0.81,0.17999559741990845,2014,500,0.7893482557995398
0.8200000000000001,0.19192760376385984,2014,500,0.7893482557995398
0.8300000000000001,0.20478913553033548,2014,500,0.7893482557995398
0.84,0.21844133398191667,2014,500,0.7893482557995398
0.85,0.23279338910873118,2014,500,0.7893482557995398
0.86,0.24818865717740043,2014,500,0.7893482557995398
0.87,0.26501557923392677,2014,500,0.7893482557995398
0.88,0.2830169918158763,2014,500,0.7893482557995398
0.89,0.3020176868617211,2014,500,0.7893482557995398
0.9,0.3223126367907692,2014,500,0.7893482557995398
0.91,0.34391299736772357,2014,500,0.7893482557995398
0.92,0.36765953940647655,2014,500,0.7893482557995398
0.93,0.3933365128007448,2014,500,0.7893482557995398
0.9400000000000001,0.4214454726887037,2014,500,0.7893482557995398
0.9500000000000001,0.45335569609882875,2014,500,0.7893482557995398
0.96,0.4919394871108134,2014,500,0.7893482557995398
0.97,0.541111573352977,2014,500,0.7893482557995398
0.98,0.608426157599186,2014,500,0.7893482557995398
0.99,0.7365479034233385,2014,500,0.7893482557995398
1.0,1.0,2014,500,0.7893482557995398
0.0,0.0,2014,1000,0.8691683089582016
0.01,0.00019861549420134575,2014,1000,0.8691683089582016
0.02,0.0004004522540031767,2014,1000,0.8691683089582016
0.03,0.0006065767301485106,2014,1000,0.8691683089582016
0.04,0.000815725251551443,2014,1000,0.8691683089582016
0.05,0.0010284894792406342,2014,1000,0.8691683089582016
0.06,0.0012459942996162537,2014,1000,0.8691683089582016
0.07,0.0014695983417070777,2014,1000,0.8691683089582016
0.08,0.0017004191874561317,2014,1000,0.8691683089582016
0.09,0.0019370397721774877,2014,1000,0.8691683089582016
0.1,0.0021780138133566424,2014,1000,0.8691683089582016
0.11,0.002423173308479285,2014,1000,0.8691683089582016
0.12,0.002673343661202682,2014,1000,0.8691683089582016
0.13,0.002930891515641476,2014,1000,0.8691683089582016
0.14,0.0031945751140811944,2014,1000,0.8691683089582016
0.15,0.0034628239982358857,2014,1000,0.8691683089582016
0.16,0.0037356600814769827,2014,1000,0.8691683089582016
0.17,0.004015135916261937,2014,1000,0.8691683089582016
0.18,0.00430166055219081,2014,1000,0.8691683089582016
0.19,0.004596088610749445,2014,1000,0.8691683089582016
0.2,0.00489710528965193,2014,1000,0.8691683089582016
0.21,0.005208888738384608,2014,1000,0.8691683089582016
0.22,0.005529028486089972,2014,1000,0.8691683089582016
0.23,0.005856078250253522,2014,1000,0.8691683089582016
0.24,0.006188379919103575,2014,1000,0.8691683089582016
0.25,0.006529388500869227,2014,1000,0.8691683089582016
0.26,0.006877489710521661,2014,1000,0.8691683089582016
0.27,0.007236284645432849,2014,1000,0.8691683089582016
0.28,0.007602983002973798,2014,1000,0.8691683089582016
0.29,0.007983347999831091,2014,1000,0.8691683089582016
0.3,0.00837590413566165,2014,1000,0.8691683089582016
0.31,0.008780687932751195,2014,1000,0.8691683089582016
0.32,0.009199058020128497,2014,1000,0.8691683089582016
0.33,0.009630094036193424,2014,1000,0.8691683089582016
0.34,0.010069099215002408,2014,1000,0.8691683089582016
0.35000000000000003,0.01052337801369941,2014,1000,0.8691683089582016
0.36,0.010988635411483774,2014,1000,0.8691683089582016
0.37,0.011461350660012122,2014,1000,0.8691683089582016
0.38,0.011944511282256327,2014,1000,0.8691683089582016
0.39,0.012443588316617217,2014,1000,0.8691683089582016
0.4,0.012955901027322957,2014,1000,0.8691683089582016
0.41000000000000003,0.013481142627173506,2014,1000,0.8691683089582016
0.42,0.014019115895825966,2014,1000,0.8691683089582016
0.43,0.014579754894996128,2014,1000,0.8691683089582016
0.44,0.015168399182856222,2014,1000,0.8691683089582016
0.45,0.01578016938203409,2014,1000,0.8691683089582016
0.46,0.01641646064384422,2014,1000,0.8691683089582016
0.47000000000000003,0.01707289029400024,2014,1000,0.8691683089582016
0.48,0.017744666608615713,2014,1000,0.8691683089582016
0.49,0.0184325638601479,2014,1000,0.8691683089582016
0.5,0.019154930844942422,2014,1000,0.8691683089582016
0.51,0.019904872155455385,2014,1000,0.8691683089582016
0.52,0.020682957539344016,2014,1000,0.8691683089582016
0.53,0.021487178270893727,2014,1000,0.8691683089582016
0.54,0.022315540233304215,2014,1000,0.8691683089582016
0.55,0.023166414532632382,2014,1000,0.8691683089582016
0.56,0.024053409372537415,2014,1000,0.8691683089582016
0.5700000000000001,0.024969811956904033,2014,1000,0.8691683089582016
0.58,0.02591064795041717,2014,1000,0.8691683089582016
0.59,0.026883784253420896,2014,1000,0.8691683089582016
0.6,0.027914224022718967,2014,1000,0.8691683089582016
0.61,0.02900041140893972,2014,1000,0.8691683089582016
0.62,0.030145910987169407,2014,1000,0.8691683089582016
0.63,0.03137414084701155,2014,1000,0.8691683089582016
0.64,0.032680199697722574,2014,1000,0.8691683089582016
0.65,0.03404023848672743,2014,1000,0.8691683089582016
0.66,0.03546583477859931,2014,1000,0.8691683089582016
0.67,0.03697662295414116,2014,1000,0.8691683089582016
0.68,0.0385472638515206,2014,1000,0.8691683089582016
0.6900000000000001,0.040283701317153614,2014,1000,0.8691683089582016
0.7000000000000001,0.04222309312453145,2014,1000,0.8691683089582016
0.71,0.04436295575822519,2014,1000,0.8691683089582016
0.72,0.046635693771824666,2014,1000,0.8691683089582016
0.73,0.049087515161222554,2014,1000,0.8691683089582016
0.74,0.05180987172986119,2014,1000,0.8691683089582016
0.75,0.054736753098530634,2014,1000,0.8691683089582016
0.76,0.05792721580323978,2014,1000,0.8691683089582016
0.77,0.06140346539370626,2014,1000,0.8691683089582016
0.78,0.06522139557599563,2014,1000,0.8691683089582016
0.79,0.0695283664685301,2014,1000,0.8691683089582016
0.8,0.07449479105647819,2014,1000,0.8691683089582016
0.81,0.08016781961070414,2014,1000,0.8691683089582016
0.8200000000000001,0.08659445631292938,2014,1000,0.8691683089582016
0.8300000000000001,0.09378833858464157,2014,1000,0.8691683089582016
0.84,0.10182595870105218,2014,1000,0.8691683089582016
0.85,0.11129176088716372,2014,1000,0.8691683089582016
0.86,0.12177568752782861,2014,1000,0.8691683089582016
0.87,0.13408702134339734,2014,1000,0.8691683089582016
0.88,0.148423705818014,2014,1000,0.8691683089582016
0.89,0.1652335918280889,2014,1000,0.8691683089582016
0.9,0.18476646989457396,2014,1000,0.8691683089582016
0.91,0.20740617463146988,2014,1000,0.8691683089582016
0.92,0.2334120361807585,2014,1000,0.8691683089582016
0.93,0.26258955145761065,2014,1000,0.8691683089582016
0.9400000000000001,0.2967507517546424,2014,1000,0.8691683089582016
0.9500000000000001,0.33529369136753384,2014,1000,0.8691683089582016
0.96,0.37977197719960454,2014,1000,0.8691683089582016
0.97,0.4325276446493796,2014,1000,0.8691683089582016
0.98,0.5016713511002517,2014,1000,0.8691683089582016
0.99,0.6159267274710619,2014,1000,0.8691683089582016
1.0,1.0,2014,1000,0.8691683089582016
0.0,0.0,2014,2000,0.9220606539672899
0.01,5.996400465086034e-05,2014,2000,0.9220606539672899
0.02,0.00012008733395175921,2014,2000,0.9220606539672899
0.03,0.00018170252133938237,2014,2000,0.9220606539672899
0.04,0.00024615658430951004,2014,2000,0.9220606539672899
0.05,0.0003144054707623733,2014,2000,0.9220606539672899
0.06,0.00038450831677932113,2014,2000,0.9220606539672899
0.07,0.00045863773122451515,2014,2000,0.9220606539672899
0.08,0.0005342155515791503,2014,2000,0.9220606539672899
0.09,0.0006122266938616463,2014,2000,0.9220606539672899
0.1,0.0006935836537949513,2014,2000,0.9220606539672899
0.11,0.0007774391139220422,2014,2000,0.9220606539672899
0.12,0.0008639596409225045,2014,2000,0.9220606539672899
0.13,0.000954542946498949,2014,2000,0.9220606539672899
0.14,0.001050253608994815,2014,2000,0.9220606539672899
0.15,0.001150439845750854,2014,2000,0.9220606539672899
0.16,0.0012543557277237035,2014,2000,0.9220606539672899
0.17,0.0013627689100453677,2014,2000,0.9220606539672899
0.18,0.0014751796926770894,2014,2000,0.9220606539672899
0.19,0.001594789052678733,2014,2000,0.9220606539672899
0.2,0.001719033311590588,2014,2000,0.9220606539672899
0.21,0.0018466233881532519,2014,2000,0.9220606539672899
0.22,0.0019784645360601256,2014,2000,0.9220606539672899
0.23,0.0021136080494405245,2014,2000,0.9220606539672899
0.24,0.0022525101761559233,2014,2000,0.9220606539672899
0.25,0.002396286188756591,2014,2000,0.9220606539672899
0.26,0.002545797888758646,2014,2000,0.9220606539672899
0.27,0.0027020736443577904,2014,2000,0.9220606539672899
0.28,0.0028629698148080517,2014,2000,0.9220606539672899
0.29,0.003030311391555326,2014,2000,0.9220606539672899
0.3,0.003202099574444584,2014,2000,0.9220606539672899
0.31,0.0033802462592762883,2014,2000,0.9220606539672899
0.32,0.003567112347682828,2014,2000,0.9220606539672899
0.33,0.0037643272963123245,2014,2000,0.9220606539672899
0.34,0.003968965325227706,2014,2000,0.9220606539672899
0.35000000000000003,0.004180628122803878,2014,2000,0.9220606539672899
0.36,0.004401647622555038,2014,2000,0.9220606539672899
0.37,0.004632588702785869,2014,2000,0.9220606539672899
0.38,0.004871785696700515,2014,2000,0.9220606539672899
0.39,0.005118152299866893,2014,2000,0.9220606539672899
0.4,0.00537201440361463,2014,2000,0.9220606539672899
0.41000000000000003,0.005635711183487473,2014,2000,0.9220606539672899
0.42,0.005909336785869531,2014,2000,0.9220606539672899
0.43,0.006194383068847534,2014,2000,0.9220606539672899
0.44,0.006492414310803676,2014,2000,0.9220606539672899
0.45,0.006803075652290144,2014,2000,0.9220606539672899
0.46,0.007125092496106631,2014,2000,0.9220606539672899
0.47000000000000003,0.007459819101778464,2014,2000,0.9220606539672899
0.48,0.007805683948893896,2014,2000,0.9220606539672899
0.49,0.008165851804365059,2014,2000,0.9220606539672899
0.5,0.008546507361425267,2014,2000,0.9220606539672899
0.51,0.008943537147291706,2014,2000,0.9220606539672899
0.52,0.009355261011109426,2014,2000,0.9220606539672899
0.53,0.009781852761587558,2014,2000,0.9220606539672899
0.54,0.010232393903778296,2014,2000,0.9220606539672899
0.55,0.010705906763692772,2014,2000,0.9220606539672899
0.56,0.011197003271347861,2014,2000,0.9220606539672899
0.5700000000000001,0.011713780015777346,2014,2000,0.9220606539672899
0.58,0.012250240596516125,2014,2000,0.9220606539672899
0.59,0.012811403740040425,2014,2000,0.9220606539672899
0.6,0.013401759504669512,2014,2000,0.9220606539672899
0.61,0.014028281964857342,2014,2000,0.9220606539672899
0.62,0.014681998245994927,2014,2000,0.9220606539672899
0.63,0.015365218555507829,2014,2000,0.9220606539672899
0.64,0.016084511414195358,2014,2000,0.9220606539672899
0.65,0.016850826770732893,2014,2000,0.9220606539672899
0.66,0.01766694556446656,2014,2000,0.9220606539672899
0.67,0.018529550945863737,2014,2000,0.9220606539672899
0.68,0.019441228319472776,2014,2000,0.9220606539672899
0.6900000000000001,0.020388934790079173,2014,2000,0.9220606539672899
0.7000000000000001,0.021391680685244323,2014,2000,0.9220606539672899
0.71,0.022445808780046882,2014,2000,0.9220606539672899
0.72,0.023585269709004174,2014,2000,0.9220606539672899
0.73,0.024822664603528322,2014,2000,0.9220606539672899
0.74,0.026139519046244408,2014,2000,0.9220606539672899
0.75,0.027537730448893797,2014,2000,0.9220606539672899
0.76,0.029052697851903234,2014,2000,0.9220606539672899
0.77,0.030671327665851365,2014,2000,0.9220606539672899
0.78,0.03239434409369292,2014,2000,0.9220606539672899
0.79,0.0342357097683949,2014,2000,0.9220606539672899
0.8,0.036222162263045594,2014,2000,0.9220606539672899
0.81,0.03843477609842596,2014,2000,0.9220606539672899
0.8200000000000001,0.040947405491858435,2014,2000,0.9220606539672899
0.8300000000000001,0.04370923312201022,2014,2000,0.9220606539672899
0.84,0.04676432673867605,2014,2000,0.9220606539672899
0.85,0.050408740509745746,2014,2000,0.9220606539672899
0.86,0.05478362883312386,2014,2000,0.9220606539672899
0.87,0.0599135856411527,2014,2000,0.9220606539672899
0.88,0.06597864778837578,2014,2000,0.9220606539672899
0.89,0.07321048780000823,2014,2000,0.9220606539672899
0.9,0.08240462813775143,2014,2000,0.9220606539672899
0.91,0.09440088351601751,2014,2000,0.9220606539672899
0.92,0.10950220975685472,2014,2000,0.9220606539672899
0.93,0.12928143807935466,2014,2000,0.9220606539672899
0.9400000000000001,0.15570170888505594,2014,2000,0.9220606539672899
0.9500000000000001,0.19173386926090116,2014,2000,0.9220606539672899
0.96,0.23996368585671968,2014,2000,0.9220606539672899
0.97,0.3027610766316877,2014,2000,0.9220606539672899
0.98,0.38507276056223033,2014,2000,0.9220606539672899
0.99,0.5059303205664826,2014,2000,0.9220606539672899
1.0,1.0,2014,2000,0.9220606539672899
0.0,0.0,2014,99999,0.9403298634305433
0.01,0.0,2014,99999,0.9403298634305433
0.02,0.0,2014,99999,0.9403298634305433
0.03,0.0,2014,99999,0.9403298634305433
0.04,4.665100987968987e-06,2014,99999,0.9403298634305433
0.05,2.5206594047896915e-05,2014,99999,0.9403298634305433
0.06,4.5748087107824835e-05,2014,99999,0.9403298634305433
0.07,6.628958016775279e-05,2014,99999,0.9403298634305433
0.08,8.683107322768071e-05,2014,99999,0.9403298634305433
0.09,0.00010801213658434631,2014,99999,0.9403298634305433
0.1,0.00013882437617423823,2014,99999,0.9403298634305433
0.11,0.00016963661576413014,2014,99999,0.9403298634305433
0.12,0.00020156014491939426,2014,99999,0.9403298634305433
0.13,0.00023553261421081352,2014,99999,0.9403298634305433
0.14,0.00026950508350223287,2014,99999,0.9403298634305433
0.15,0.0003062123669584354,2014,99999,0.9403298634305433
0.16,0.00034729535307829134,2014,99999,0.9403298634305433
0.17,0.00038837833919814715,2014,99999,0.9403298634305433
0.18,0.0004375644783988424,2014,99999,0.9403298634305433
